window,decision_time,signal_score,relative_strength,market_state,entry_price,stop_price,risk_per_unit,reward_risk,current_near_high,previous_near_high,fresh_zone,actual_cross,mfe_r,mae_r,mfe_class,reached_0_5r,reached_1r,reached_2r,stopped_before_horizon,stop_time,bars_before_stop_or_horizon,current_policy,current_12h_selected,fresh_12h_selected,adx14,ema50_slope_12h,adx_rank,slope_rank,hotness_rank,adx_regime,slope_regime,hotness_regime,current_fresh,current_stale,causal_history_count,causal_adx_rank,causal_slope_rank,causal_hotness_rank,v3jc_stale_hot_reject,v3jc_gate_keep,v3jc_12h_selected,baseline_stale_hot_removed,volume_ratio,momentum_24h,momentum_72h,ema20_distance_atr,ema50_distance_atr,ema200_distance_atr,outcome_class,baseline_selected_stale_hot,causal_volume_history_count,causal_volume_rank,causal_volume_regime
2025h1,2025-03-25 00:00:00,95.0,66.66666666666666,STRONG_BULL,15.13,14.974649822405242,0.1553501775947587,2.199999999999996,False,False,False,False,0.7724484249578856,0.9655605311973656,MIDDLE_0.5-2R,True,False,False,True,2025-03-25 03:30:00,13,True,True,False,34.683169257856655,1.5801945536266349,0.8936170212765957,0.8723404255319149,0.8829787234042553,HIGH,HIGH,HIGH,False,True,314,0.8539682539682539,0.7365079365079366,0.7952380952380953,True,False,False,True,0.4979199032025587,4.561161022805815,8.303507516105935,0.5489354525327347,2.101983318051286,4.498051008939627,MIDDLE_0.5-2R,True,314,0.1619047619047619,LOW
2025h1,2025-03-25 01:00:00,99.0,66.66666666666666,STRONG_BULL,15.25,14.954800757004255,0.2951992429957428,2.2,True,False,True,False,0.0,0.9146364918147616,FALSE_<0.5R,False,False,False,True,2025-03-25 03:30:00,9,True,False,True,34.233757946166094,1.5481223210763284,0.8723404255319149,0.851063829787234,0.8617021276595744,HIGH,HIGH,HIGH,False,False,315,0.8512658227848101,0.7120253164556962,0.7816455696202531,False,True,True,False,0.6112857633292593,5.317679558011057,8.540925266903908,1.1040001675966136,2.635805175681494,5.0426932375682085,FALSE_<0.5R,False,315,0.2879746835443038,LOW
2025h1,2025-03-26 00:00:00,95.0,83.33333333333334,BULL,15.44,15.285853518464696,0.154146481535303,2.2000000000000046,False,False,False,False,1.1677204578865177,0.9731003815721015,MIDDLE_0.5-2R,True,True,False,True,2025-03-26 03:30:00,13,True,True,False,37.97211647293682,1.230016466090622,0.9361702127659576,0.7446808510638298,0.8404255319148937,HIGH,HIGH,HIGH,False,True,316,0.9211356466876972,0.5678233438485805,0.7444794952681388,True,False,False,True,0.4228276708047064,2.048909451421,8.350877192982441,0.5316821349672144,1.8667773344305665,5.14673195465932,MIDDLE_0.5-2R,True,316,0.10094637223974763,LOW
2025h1,2025-04-19 14:00:00,100.0,83.33333333333334,BULL,12.77,12.689457262023794,0.0805427379762058,2.2,False,False,False,False,10.801718713076518,0.8691038045004119,RUNNER_>=2R,True,True,True,False,,144,True,True,False,18.537495352400608,0.7310021798659028,0.2553191489361702,0.4468085106382978,0.351063829787234,LOW,MID,MID,False,True,317,0.2452830188679245,0.3427672955974842,0.2940251572327044,False,True,True,False,0.8462266419150799,1.3492063492063444,5.537190082644639,0.3918469782452725,1.3931892534245616,2.330756631282083,RUNNER_>=2R,False,317,0.4937106918238994,MID
2025h1,2025-04-19 18:00:00,100.0,83.33333333333334,BULL,12.91,12.690329341470331,0.2196706585296688,2.1999999999999984,True,False,True,False,3.414201992291586,0.1820907729222221,RUNNER_>=2R,True,True,True,False,,144,True,False,True,18.20751047454948,0.6557007801274661,0.2340425531914893,0.3404255319148936,0.2872340425531915,LOW,MID,LOW,False,False,318,0.2100313479623824,0.3103448275862069,0.2601880877742947,False,True,False,False,1.1251843417502614,2.136075949367089,8.033472803347298,1.5397984576356138,2.418724196085772,3.3843700767503133,RUNNER_>=2R,False,318,0.6927899686520376,HIGH
2025h1,2025-04-24 15:00:00,100.0,83.33333333333334,STRONG_BULL,14.86,14.458160106062286,0.4018398939377139,2.2,True,False,True,True,1.2442766573034711,0.3732829971910378,MIDDLE_0.5-2R,True,True,False,False,,144,True,True,True,29.27615157219677,0.303970920137564,0.7446808510638298,0.1702127659574468,0.4574468085106383,HIGH,LOW,MID,True,False,319,0.69375,0.15,0.421875,False,True,True,False,2.500381374659204,-0.2014775016789816,9.83000739098301,1.2530581058302268,2.1027190528100053,6.232508821889371,MIDDLE_0.5-2R,False,319,0.9625,HIGH
2025h1,2025-04-25 12:00:00,100.0,83.33333333333334,STRONG_BULL,15.16,14.886649684310704,0.2733503156892976,2.199999999999999,False,False,False,False,0.4024140221774261,0.8414111372800788,FALSE_<0.5R,False,False,False,True,2025-04-25 13:30:00,5,True,True,False,20.02097116674504,1.2734152020187572,0.2978723404255319,0.7659574468085106,0.5319148936170213,LOW,HIGH,MID,False,True,320,0.3115264797507788,0.5919003115264797,0.4517133956386292,False,True,True,False,1.0229321270025158,4.986149584487531,12.63001485884101,0.7529171808791105,1.836224173796148,6.174139391157727,FALSE_<0.5R,False,320,0.6199376947040498,MID
2025h1,2025-04-26 02:00:00,100.0,66.66666666666666,STRONG_BULL,15.21,14.900972440893437,0.3090275591065641,2.199999999999997,True,False,True,False,0.1617978672988097,0.9060680568733576,FALSE_<0.5R,False,False,False,True,2025-04-26 09:45:00,30,True,True,True,17.886646294571463,0.7364205781809297,0.1914893617021276,0.4680851063829787,0.3297872340425531,LOW,MID,LOW,True,False,321,0.1894409937888198,0.3509316770186335,0.2701863354037267,False,True,True,False,0.9651510823792644,1.943699731903492,7.415254237288149,0.8176960608320047,1.5367980666357448,5.829308797730383,FALSE_<0.5R,False,321,0.593167701863354,MID
2025h1,2025-04-27 01:00:00,100.0,66.66666666666666,STRONG_BULL,15.06,14.863667902832416,0.1963320971675859,2.1999999999999984,True,False,True,True,0.2037364270899413,0.2546705338624357,FALSE_<0.5R,False,False,False,True,2025-04-27 01:30:00,1,True,True,True,13.638763354920862,-0.1236531116441175,0.1063829787234042,0.0212765957446808,0.0638297872340425,LOW,LOW,LOW,True,False,322,0.0681114551083591,0.0402476780185758,0.0541795665634674,False,True,True,False,1.610325143318894,0.0,0.7357859531772704,0.9461546310717986,1.0140329811181614,5.690203822281743,FALSE_<0.5R,False,322,0.8421052631578947,HIGH
2025h1,2025-04-29 07:00:00,100.0,100.0,STRONG_BULL,15.18,14.810715045036948,0.369284954963053,2.199999999999998,False,False,False,False,0.135396796777175,0.9748569367956446,FALSE_<0.5R,False,False,False,True,2025-04-29 17:15:00,40,True,True,False,12.91565663515392,0.6558910432162168,0.0638297872340425,0.3617021276595745,0.2127659574468085,LOW,MID,LOW,False,True,323,0.0555555555555555,0.3148148148148148,0.1851851851851851,False,True,True,False,1.0329078203652595,1.6744809109176195,0.3968253968253954,1.2723876305051045,1.714028235703999,3.9202464934879417,FALSE_<0.5R,False,323,0.6265432098765432,MID
2025h1,2025-05-01 15:00:00,100.0,66.66666666666666,STRONG_BULL,14.93,14.667138095397004,0.2628619046029961,2.200000000000001,False,False,False,False,0.4184706801319648,0.9891125166755576,FALSE_<0.5R,False,False,False,True,2025-05-02 07:15:00,64,True,True,False,26.95990916046561,0.6505550504795288,0.723404255319149,0.3191489361702128,0.5212765957446809,HIGH,LOW,MID,False,True,324,0.5969230769230769,0.3107692307692307,0.4538461538461538,False,True,True,False,2.5243628170990395,6.112295664534462,1.4955812372535515,1.4500634491717144,1.7482903097188618,2.534337516387262,FALSE_<0.5R,False,324,0.963076923076923,HIGH
2025h1,2025-05-10 13:00:00,100.0,66.66666666666666,STRONG_BULL,16.33,15.98017055760843,0.3498294423915684,2.200000000000003,False,False,False,False,3.258730860977632,0.1429267921481335,RUNNER_>=2R,True,True,True,False,,144,True,True,False,41.5125689207593,1.7499055308818343,0.9574468085106383,0.9148936170212766,0.9361702127659576,HIGH,HIGH,HIGH,False,True,325,0.950920245398773,0.7852760736196319,0.8680981595092024,True,False,False,True,1.1126493317255677,1.1771995043370342,18.419144307469185,0.8442622936539156,2.3519887392055554,6.080161879829461,RUNNER_>=2R,True,325,0.6871165644171779,HIGH
2025h1,2025-05-11 18:00:00,99.0,83.33333333333334,STRONG_BULL,16.89,16.508557870175917,0.3814421298240837,2.199999999999996,True,False,True,True,2.857576326198404,0.6816237108363207,RUNNER_>=2R,True,True,True,True,2025-05-12 18:15:00,96,True,True,True,21.815959372809903,0.7109841398450278,0.3404255319148936,0.425531914893617,0.3829787234042553,MID,MID,MID,True,False,326,0.3975535168195718,0.3363914373088685,0.3669724770642202,False,True,True,False,0.7283371282986743,1.1983223487118,10.609037328094306,0.7358012220867577,1.6466143255913566,5.752150203206616,RUNNER_>=2R,False,326,0.40978593272171254,MID
2025h1,2025-05-12 07:00:00,100.0,100.0,STRONG_BULL,17.31,16.80405079309856,0.5059492069014375,2.199999999999997,True,False,True,False,1.3242436016517414,0.909182174268352,MIDDLE_0.5-2R,True,True,False,True,2025-05-12 15:15:00,32,True,True,True,19.732632955675843,1.4579294750315386,0.2765957446808511,0.8297872340425532,0.5531914893617021,LOW,HIGH,MID,True,False,327,0.298780487804878,0.6798780487804879,0.489329268292683,False,True,True,False,0.798095775202334,3.901560624249689,9.765377298668357,1.1732492326105342,2.209648063357592,6.444834256542935,MIDDLE_0.5-2R,False,327,0.4481707317073171,MID
2025h1,2025-05-12 13:00:00,100.0,66.66666666666666,STRONG_BULL,17.37,16.955513103537303,0.414486896462698,2.2,False,False,False,False,0.5307767311283336,0.3860194408206085,MIDDLE_0.5-2R,True,False,False,True,2025-05-12 14:30:00,5,True,False,False,25.234755753782025,1.5824165620633934,0.6382978723404256,0.8936170212765957,0.7659574468085106,MID,HIGH,HIGH,False,False,328,0.5288753799392097,0.7446808510638298,0.6367781155015197,False,True,False,False,0.8781019665763938,3.949730700179544,7.620817843866168,0.6705353015502681,1.6790217711313622,5.542970899614151,MIDDLE_0.5-2R,False,328,0.513677811550152,MID
2025h1,2025-05-20 09:00:00,95.0,83.33333333333334,STRONG_BULL,15.98,15.762147715089606,0.2178522849103945,2.199999999999996,False,False,False,False,0.2754159775036442,0.780345269593675,FALSE_<0.5R,False,False,False,True,2025-05-20 10:15:00,4,True,True,False,20.948246402574945,1.1949947654223525,0.3191489361702128,0.723404255319149,0.5212765957446809,LOW,HIGH,MID,False,True,329,0.3606060606060606,0.5515151515151515,0.456060606060606,False,True,True,False,0.5401478892290845,4.786885245901651,4.17209908735332,0.5360381175638382,1.1750082256491046,0.4937431745925397,FALSE_<0.5R,False,329,0.20606060606060606,LOW
2025h1,2025-05-27 23:00:00,100.0,83.33333333333334,STRONG_BULL,15.91,15.759371482513572,0.1506285174864281,2.200000000000009,False,False,False,False,0.5311079291954672,0.8630503849426386,MIDDLE_0.5-2R,True,False,False,True,2025-05-28 02:30:00,13,True,True,False,25.93596973161233,0.8274403992851287,0.6808510638297872,0.574468085106383,0.6276595744680851,HIGH,MID,MID,False,True,330,0.5649546827794562,0.3897280966767371,0.4773413897280966,False,True,True,False,0.7580856641737714,2.844214608920481,3.919007184846501,0.3494211974798714,1.0953601745682222,0.7551892547342343,MIDDLE_0.5-2R,False,330,0.4169184290030212,MID
2025h1,2025-05-28 00:00:00,100.0,83.33333333333334,STRONG_BULL,15.91,15.750964835911097,0.1590351640889036,2.2000000000000024,False,False,False,False,0.5030334043311238,0.8174292820380804,MIDDLE_0.5-2R,True,False,False,True,2025-05-28 02:30:00,9,True,False,False,25.13141903443348,0.7842400987404519,0.6170212765957447,0.5531914893617021,0.5851063829787234,MID,MID,MID,False,False,331,0.5271084337349398,0.3734939759036144,0.4503012048192771,False,True,False,False,0.9779990403124694,2.3809523809523947,3.715775749674055,0.3240771832424552,1.0788169271587245,0.7664392239308291,MIDDLE_0.5-2R,False,331,0.6024096385542169,MID
2025h1,2025-05-28 01:00:00,95.0,83.33333333333334,STRONG_BULL,15.97,15.760941425664155,0.2090585743358435,2.199999999999993,False,False,False,False,0.0956669682816761,0.9088361986759488,FALSE_<0.5R,False,False,False,True,2025-05-28 02:30:00,5,True,False,False,24.679736883886697,0.7654521964349348,0.5106382978723404,0.5319148936170213,0.5212765957446808,MID,MID,MID,False,False,332,0.5135135135135135,0.3723723723723723,0.4429429429429429,False,True,False,False,0.7153797650164593,3.634003893575599,4.996712689020377,0.6211610613191387,1.3794954272494566,1.114492826712726,FALSE_<0.5R,False,332,0.3993993993993994,MID
2025h1,2025-05-28 11:00:00,100.0,83.33333333333334,BULL,15.93,15.774783286544574,0.1552167134554256,2.199999999999997,False,False,False,False,1.095242878266595,0.901964723278367,MIDDLE_0.5-2R,True,True,False,True,2025-05-28 14:15:00,12,True,True,False,18.15567700842316,0.448370182752611,0.2127659574468085,0.2553191489361702,0.2340425531914893,LOW,LOW,LOW,False,True,333,0.2095808383233532,0.2065868263473053,0.2080838323353293,False,True,True,False,1.2051038275058734,0.0,5.426869622766373,0.2224708596275159,0.7700854319108164,0.7640454909465283,MIDDLE_0.5-2R,False,333,0.7245508982035929,HIGH
2025h1,2025-05-28 12:00:00,100.0,100.0,BULL,15.98,15.7903828274711,0.1896171725289015,2.200000000000008,False,False,False,False,0.6328540732865877,0.5273783944054835,MIDDLE_0.5-2R,True,False,False,True,2025-05-28 14:00:00,7,True,False,False,17.54316006319847,0.4480372687431844,0.1489361702127659,0.2340425531914893,0.1914893617021276,LOW,LOW,LOW,False,False,334,0.1791044776119403,0.2059701492537313,0.1925373134328358,False,True,False,False,1.2889729731772102,0.1880877742946873,5.478547854785476,0.4738860470514707,1.0410544576204697,1.0666522584766716,MIDDLE_0.5-2R,False,334,0.7522388059701492,HIGH
2025h1,2025-06-11 11:00:00,100.0,100.0,STRONG_BULL,15.49,15.08939785166212,0.4006021483378816,2.199999999999997,True,False,True,True,0.0499248445945199,0.898647202701377,FALSE_<0.5R,False,False,False,True,2025-06-11 11:30:00,1,True,True,True,44.76974130840753,2.027186812281201,0.9787234042553192,0.9574468085106383,0.9680851063829788,HIGH,HIGH,HIGH,True,False,335,0.9732142857142856,0.8482142857142857,0.9107142857142856,False,True,True,False,1.4575717398244346,6.023271731690638,13.563049853372425,1.456367296009026,3.3207478557345627,5.978914248896355,FALSE_<0.5R,False,335,0.7976190476190477,HIGH
2025h1,2025-06-29 05:00:00,95.0,83.33333333333334,STRONG_BULL,13.3,13.218448419633871,0.0815515803661277,2.199999999999996,False,False,False,False,7.1120632781863495,0.735730683950318,RUNNER_>=2R,True,True,True,True,2025-06-30 07:00:00,103,True,True,False,25.03918415321689,0.7510416419877597,0.5957446808510638,0.4893617021276595,0.5425531914893617,MID,MID,MID,False,True,336,0.5281899109792285,0.3620178041543027,0.4451038575667656,False,True,True,False,0.3815603241057008,1.371951219512213,-0.1501501501501523,0.2586521755930359,1.2329065023380283,3.095306813979678,RUNNER_>=2R,False,336,0.06528189910979229,LOW
2025h1,2025-06-29 06:00:00,95.0,83.33333333333334,STRONG_BULL,13.31,13.231059246802882,0.0789407531971182,2.199999999999996,False,False,False,False,7.220605034977147,0.8867409692077229,RUNNER_>=2R,True,True,True,True,2025-06-30 07:00:00,99,True,False,False,24.41167903668521,0.7030241007679683,0.4893617021276595,0.4042553191489361,0.4468085106382978,MID,MID,MID,False,False,337,0.5029585798816568,0.3313609467455621,0.4171597633136095,False,True,False,False,0.3874271348444062,1.6030534351145098,0.3770739064856698,0.3449098920954788,1.3332729739321014,3.2787360978719424,RUNNER_>=2R,False,337,0.07100591715976332,LOW
2025h1,2025-06-29 07:00:00,95.0,83.33333333333334,STRONG_BULL,13.37,13.242567781086308,0.1274322189136914,2.1999999999999944,False,False,False,False,0.8632039914058403,0.9416770815336274,MIDDLE_0.5-2R,True,False,False,True,2025-06-29 17:00:00,39,True,False,False,24.804042464816,0.683945169422695,0.5319148936170213,0.3829787234042553,0.4574468085106383,MID,MID,MID,False,False,338,0.5221238938053098,0.3274336283185841,0.4247787610619469,False,True,False,False,0.6361519125759802,1.827875095201814,0.1498127340823885,0.9368540163651804,1.9504687428571192,3.94815807749084,MIDDLE_0.5-2R,False,338,0.30678466076696165,LOW
2025h1,2025-06-29 23:00:00,99.0,83.33333333333334,STRONG_BULL,13.78,13.535827540627878,0.2441724593721215,2.200000000000003,True,False,True,True,0.4095465977495862,0.9419571748240292,FALSE_<0.5R,False,False,False,True,2025-06-30 02:30:00,13,True,True,True,22.144449240839663,0.4716112509121295,0.3829787234042553,0.2765957446808511,0.3297872340425531,MID,LOW,LOW,True,False,339,0.4176470588235294,0.2176470588235294,0.3176470588235294,False,True,True,False,6.133627738117766,2.6061057334326065,6.738962044926411,3.5266455447305725,4.350910607869452,6.292261750624141,FALSE_<0.5R,False,339,1.0,HIGH
2025h1,2025-07-07 14:00:00,100.0,83.33333333333334,STRONG_BULL,13.68,13.455357651546596,0.2246423484534041,2.200000000000004,False,False,False,False,0.0445152041404784,0.9793344910905424,FALSE_<0.5R,False,False,False,True,2025-07-07 16:30:00,9,True,True,False,31.50373921581973,0.7625875345637523,0.8297872340425532,0.5106382978723404,0.6702127659574468,HIGH,MID,HIGH,False,True,340,0.7595307917888563,0.3782991202346041,0.5689149560117301,False,True,True,False,1.4550708039657512,1.7857142857142794,3.32326283987916,1.2352276477067528,2.092169903791391,2.9641076383024125,FALSE_<0.5R,False,340,0.7947214076246334,HIGH
2025h1,2025-07-15 21:00:00,95.0,83.33333333333334,BULL,15.69,15.431195109360628,0.2588048906393716,2.200000000000004,False,False,False,False,5.3322021720329245,0.1545565846966031,RUNNER_>=2R,True,True,True,False,,144,True,True,False,25.361347979621947,-0.1010516937330119,0.6595744680851063,0.0425531914893617,0.351063829787234,MID,LOW,MID,False,True,341,0.543859649122807,0.043859649122807,0.293859649122807,False,True,True,False,0.5943766696313992,-0.6962025316455733,5.585464333781975,0.1853823992286636,0.1826830351783274,2.390626715837244,RUNNER_>=2R,False,341,0.2543859649122807,LOW
2025h1,2025-07-15 22:00:00,95.0,83.33333333333334,BULL,15.9,15.576186220042018,0.3238137799579821,2.2,False,False,False,False,4.230826743005717,0.4323472584093453,RUNNER_>=2R,True,True,True,False,,144,True,False,False,24.89588812778,0.0307000723188011,0.5531914893617021,0.0851063829787234,0.3191489361702128,MID,LOW,LOW,False,False,342,0.521865889212828,0.0641399416909621,0.293002915451895,False,True,False,False,0.6824082812543811,0.6966434452184922,5.718085106382986,0.8320859355194565,0.8810034152527487,3.103389934424009,RUNNER_>=2R,False,342,0.36443148688046645,MID
2025h1,2025-07-16 05:00:00,95.0,83.33333333333334,STRONG_BULL,15.96,15.710872575338122,0.2491274246618786,2.200000000000005,False,False,False,False,5.459053742661299,0.0,RUNNER_>=2R,True,True,True,False,,144,True,False,False,23.222439768236747,0.853955429911557,0.425531914893617,0.6170212765957447,0.5212765957446809,MID,MID,MID,False,False,343,0.436046511627907,0.4273255813953488,0.4316860465116279,False,True,False,False,0.4440745610358346,3.703703703703698,4.862023653088032,0.4895425185003124,0.9010114729743643,3.583299267486108,RUNNER_>=2R,False,343,0.11337209302325581,LOW
2025h1,2025-07-22 21:00:00,95.0,66.66666666666666,STRONG_BULL,19.42,19.08619741406881,0.3338025859311955,2.2,False,False,False,False,1.0185661056265207,0.8388191458100797,MIDDLE_0.5-2R,True,True,False,True,2025-07-23 08:00:00,43,True,True,False,21.96902536982981,-0.0393221729318549,0.3617021276595745,0.0638297872340425,0.2127659574468085,MID,LOW,LOW,False,True,344,0.3942028985507246,0.0521739130434782,0.2231884057971014,False,True,True,False,0.63595758167106,0.7261410788381717,5.6583242655060095,0.3788939872186514,0.448577962145031,3.8545196318920207,MIDDLE_0.5-2R,False,344,0.3072463768115942,LOW
